Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2019","2019","ha","7078","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2019","2019","kg/ha","20911.2","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2019","2019","t","148000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2020","2020","ha","6788","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","19948.9","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2020","2020","t","135410","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2021","2021","ha","8259","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","18773.1","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2021","2021","t","155050","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2022","2022","ha","8329","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","18129.7","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2022","2022","t","151000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01234","Tomatoes","2023","2023","ha","8692","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","17596.3","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01234","Tomatoes","2023","2023","t","152950.1","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2005","2005","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2005","2005","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2006","2006","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2006","2006","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2007","2007","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2007","2007","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2008","2008","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2008","2008","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2009","2009","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2009","2009","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2010","2010","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2010","2010","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2011","2011","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2011","2011","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2012","2012","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2012","2012","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2013","2013","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2013","2013","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2014","2014","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2014","2014","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2015","2015","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2015","2015","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2016","2016","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2016","2016","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2017","2017","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2017","2017","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2018","2018","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2018","2018","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2019","2019","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2019","2019","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2020","2020","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2021","2021","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2021","2021","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01970","Unmanufactured tobacco","2023","2023","ha","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01970","Unmanufactured tobacco","2023","2023","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01221","Watermelons","2005","2005","ha","22139","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01221","Watermelons","2005","2005","kg/ha","10904.6","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01221","Watermelons","2005","2005","t","241418","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01221","Watermelons","2006","2006","ha","16274","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01221","Watermelons","2006","2006","kg/ha","13882.8","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01221","Watermelons","2006","2006","t","225928","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01221","Watermelons","2007","2007","ha","9893","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01221","Watermelons","2007","2007","kg/ha","11884.8","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01221","Watermelons","2007","2007","t","117579.4","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01221","Watermelons","2008","2008","ha","22665","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01221","Watermelons","2008","2008","kg/ha","14441.3","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01221","Watermelons","2008","2008","t","327312","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01221","Watermelons","2009","2009","ha","17533","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5412","Yield","01221","Watermelons","2009","2009","kg/ha","10869.9","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01221","Watermelons","2009","2009","t","190582","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01221","Watermelons","2010","2010","ha","23411","A","Official figure",""
